Date,Adj Close
2021-12-01,12266.4599609375
2021-12-02,12177.51953125
2021-12-03,12175.76953125
2021-12-06,12375.349609375
2021-12-07,12513.6201171875
2021-12-08,12597.4296875
2021-12-09,12607.6298828125
2021-12-10,12607.73046875
2021-12-13,12551.2802734375
2021-12-14,12411.580078125
2021-12-15,12530.9501953125
2021-12-16,12790.8896484375
2021-12-17,12715.48046875
2021-12-20,12589.8896484375
2021-12-21,12682.5302734375
2021-12-22,12713.900390625
2021-12-23,12785.3203125
2021-12-27,12866.900390625
2021-12-28,12970.5302734375
2021-12-29,12926.5595703125
2021-12-30,12875.66015625
2022-01-03,12939.169921875
2022-01-04,12900.9697265625
2022-01-05,12906.3701171875
2022-01-06,12792.2802734375
2022-01-07,12797.9404296875
2022-01-10,12597.349609375
2022-01-11,12709.7099609375
2022-01-12,12670.4697265625
2022-01-13,12620.4404296875
2022-01-14,12525.6298828125
2022-01-17,12633.2099609375
2022-01-18,12529.5595703125
2022-01-19,12525.6904296875
2022-01-20,12560.7001953125
2022-01-21,12355.5400390625
2022-01-24,11881.2998046875
2022-01-25,11945.6904296875
2022-01-26,12098.259765625
2022-01-27,12176.900390625
2022-01-28,12104.4404296875
2022-01-31,12226.7001953125
2022-02-01,12359.7998046875
2022-02-02,12360.3701171875
2022-02-03,12234.150390625
2022-02-04,12140.25
2022-02-07,12193.8095703125
2022-02-08,12155.66015625
2022-02-09,12367.8203125
2022-02-10,12313.16015625
2022-02-11,12231.9697265625
2022-02-14,12026.3701171875
2022-02-15,12181.8603515625
2022-02-16,12191.5703125
2022-02-17,12075.26953125
2022-02-18,12010.08984375
2022-02-21,11891.8798828125
2022-02-22,11959.3896484375
2022-02-23,11941.8896484375
2022-02-24,11636.759765625
2022-02-25,11987.3095703125
2022-02-28,11986.7802734375
2022-03-01,11862.2802734375
2022-03-02,11871.58984375
2022-03-03,11675.7001953125
2022-03-04,11300.1298828125
2022-03-07,11204.669921875
2022-03-08,11057.0595703125
2022-03-09,11493.3603515625
2022-03-10,11391.099609375
2022-03-11,11495.6904296875
2022-03-14,11678.9404296875
2022-03-15,11682.2197265625
2022-03-16,11900.9599609375
2022-03-17,12061.8701171875
2022-03-18,12184.990234375
2022-03-21,12171.2802734375
2022-03-22,12202.6201171875
2022-03-23,12099.5
2022-03-24,12131.4501953125
2022-03-25,12121.669921875
2022-03-28,12155.9501953125
2022-03-29,12325.580078125
2022-03-30,12243.73046875
2022-03-31,12161.5302734375
2022-04-01,12179.080078125
2022-04-04,12340.8701171875
2022-04-05,12376.9697265625
2022-04-06,12320.099609375
2022-04-07,12372.4599609375
2022-04-08,12507.6904296875
2022-04-11,12528.6103515625
2022-04-12,12378.8701171875
2022-04-13,12378.6796875
2022-04-14,12475.080078125
2022-04-19,12281.419921875
2022-04-20,12310.169921875
2022-04-21,12301.330078125
2022-04-22,12258.330078125
2022-04-25,12084.98046875
2022-04-26,11933.2802734375
2022-04-27,12051.48046875
2022-04-28,12068.41015625
2022-04-29,12128.759765625
2022-05-02,11971.73046875
2022-05-03,12001.8798828125
2022-05-04,11880.240234375
2022-05-05,11877.26953125
2022-05-06,11730.419921875
2022-05-09,11444.1796875
2022-05-10,11541.7197265625
2022-05-11,11553.66015625
2022-05-12,11506.1298828125
2022-05-13,11650.419921875
2022-05-16,11672.23046875
2022-05-17,11730.4404296875
2022-05-18,11579.1396484375
2022-05-19,11309.490234375
2022-05-20,11308.98046875
2022-05-23,11466.2802734375
2022-05-24,11483.5595703125
2022-05-25,11491.7998046875
2022-05-27,11647.169921875
2022-05-30,11736.259765625
2022-05-31,11611.3798828125
2022-06-01,11494.1201171875
2022-06-02,11550.2001953125
2022-06-03,11529.16015625
2022-06-07,11534.1796875
