ACA.PA,AI.PA,AIR.PA,ALO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STM.PA,SU.PA,TEP.PA,TTE.PA,VIE.PA,VIV.PA,WLN.PA
51.05751419067383,22.000011444091797,17.176557540893555,,20.612285614013672,23.662527084350586,24.883563995361328,17.210359573364258,4.373579502105713,14.696560859680176,3.126572370529175,20.87421417236328,12.880219459533691,7.931046962738037,1.6643812656402588,31.41744041442871,23.135055541992188,43.63310241699219,,38.50825500488281,29.088916778564453,42.17428207397461,8.124246597290039,15.434051513671875,37.6953125,40.454837799072266,37.58794403076172,11.492939949035645,29.78006362915039,27.089242935180664,7.184682369232178,17.21556282043457,14.99885082244873,16.203319549560547,13.822441101074219,9.47476577758789,
50.96867752075195,22.116329193115234,17.075176239013672,,20.554943084716797,23.789974212646484,24.801855087280273,18.163423538208008,4.373579502105713,14.6563720703125,3.16145658493042,20.569477081298828,13.007955551147461,8.123112678527832,1.6730499267578125,31.724853515625,23.068925857543945,42.26199722290039,,38.89723205566406,29.170833587646484,41.9921760559082,8.195008277893066,15.370404243469238,37.55698013305664,40.159149169921875,37.55834197998047,11.544182777404785,29.570531845092773,27.293691635131836,7.064023494720459,17.20087242126465,14.927087783813477,16.300060272216797,13.772397994995117,9.661154747009277,
50.90205001831055,21.900312423706055,16.749309539794922,,20.640949249267578,23.492597579956055,25.29210090637207,17.673076629638672,4.373579502105713,14.830534934997559,3.0629069805145264,20.798032760620117,13.054790496826172,8.032730102539062,1.6557127237319946,31.3559513092041,22.804370880126953,42.50395584106445,,38.614349365234375,29.84378433227539,42.065025329589844,8.12087631225586,15.020356178283691,36.865318298339844,39.99786376953125,37.528751373291016,11.397775650024414,29.884830474853516,27.29937744140625,6.904972553253174,17.274316787719727,14.85531997680664,16.251689910888672,13.592233657836914,9.5718412399292,
51.4128532409668,22.23264503479004,16.82172966003418,,20.669618606567383,23.280189514160156,25.581233978271484,17.928611755371094,4.373579502105713,15.299428939819336,3.1318047046661377,20.950393676757812,13.604063987731934,8.123112678527832,1.6470439434051514,31.68385887145996,22.896970748901367,42.28887939453125,,38.47290802001953,30.4289608001709,42.10144805908203,8.144462585449219,15.147648811340332,37.072818756103516,40.589237213134766,37.55834197998047,11.397775650024414,30.068178176879883,27.73666000366211,7.053055286407471,17.553409576416016,15.214144706726074,16.425813674926758,13.957558631896973,9.51359748840332,
52.145721435546875,22.265871047973633,16.966556549072266,,20.554943084716797,23.32266616821289,25.681798934936523,18.398235321044922,4.373579502105713,15.299428939819336,3.1396539211273193,20.950393676757812,13.885087966918945,8.070389747619629,1.6123695373535156,31.78632926940918,22.82421112060547,43.12228775024414,,38.72042465209961,30.984867095947266,42.2107048034668,8.319685935974121,15.516791343688965,36.6578254699707,40.3204345703125,37.883907318115234,11.405094146728516,30.277719497680664,27.770740509033203,7.195651054382324,17.553409576416016,15.142379760742188,16.445161819458008,13.957558631896973,9.552428245544434,
51.546112060546875,22.348955154418945,16.966556549072266,,20.268266677856445,23.237707138061523,25.505807876586914,18.55707550048828,4.373579502105713,15.272632598876953,3.1658177375793457,20.950393676757812,13.689223289489746,8.032730102539062,1.6037006378173828,31.704360961914062,22.612565994262695,42.93410110473633,,39.2508430480957,31.101896286010742,42.720577239990234,8.333162307739258,15.465876579284668,36.865318298339844,40.777400970458984,38.89020538330078,11.353853225708008,30.277719497680664,27.208511352539062,7.426000595092773,17.31838607788086,15.142379760742188,16.464513778686523,13.6923246383667,9.556309700012207,
51.19076156616211,22.36557388305664,16.937589645385742,,20.29693603515625,23.237707138061523,25.398958206176758,18.439672470092773,4.373579502105713,15.23244571685791,3.156224489212036,20.759939193725586,13.621094703674316,7.946112632751465,1.5343519449234009,31.519914627075195,22.486906051635742,42.77278137207031,,38.89723205566406,30.984867095947266,42.50206756591797,8.360119819641113,15.51042652130127,37.211143493652344,40.3204345703125,39.71890640258789,11.434374809265137,30.120563507080078,27.089242935180664,7.349215984344482,17.33307647705078,15.357674598693848,16.39679718017578,13.607246398925781,9.548544883728027,
51.30179977416992,22.28249168395996,16.886903762817383,,20.239601135253906,23.365150451660156,25.24810791015625,18.446575164794922,4.373579502105713,15.245840072631836,3.1806440353393555,20.912302017211914,13.604063987731934,7.931046962738037,1.5516889095306396,32.66758346557617,22.71839141845703,42.61149597167969,,39.109405517578125,30.5167293548584,42.17428207397461,8.17142105102539,15.624991416931152,37.24573516845703,42.121421813964844,39.65971755981445,11.4197359085083,30.172945022583008,27.146032333374023,7.294374465942383,17.33307647705078,15.572968482971191,16.40647315979004,13.57721996307373,9.58737564086914,
51.72377014160156,22.265871047973633,17.162073135375977,,20.78429412841797,23.832454681396484,25.348676681518555,18.342987060546875,4.373579502105713,15.379814147949219,3.1666903495788574,20.836118698120117,13.770124435424805,8.085453033447266,1.5603574514389038,33.446353912353516,22.51997947692871,42.88034439086914,,39.71053695678711,31.189680099487305,42.57490158081055,8.17142105102539,15.395865440368652,37.17656707763672,43.54606628417969,40.54761505126953,11.45633602142334,30.251522064208984,27.35616683959961,7.404063701629639,17.53871726989746,15.429441452026367,16.63863182067871,13.637272834777832,9.67668628692627,
51.39064025878906,22.315725326538086,17.082416534423828,,20.698286056518555,23.832454681396484,25.002981185913086,18.653766632080078,4.373579502105713,15.527176856994629,3.1893651485443115,20.912302017211914,13.77437973022461,8.108047485351562,1.733730673789978,33.07746505737305,22.4935245513916,43.74062728881836,,39.71053695678711,30.721540451049805,42.356388092041016,8.164679527282715,15.446783065795898,36.934478759765625,43.68047332763672,40.25165557861328,11.383132934570312,30.38248062133789,27.481107711791992,7.398580551147461,17.33307647705078,15.572968482971191,16.619281768798828,13.612248420715332,9.649504661560059,
50.613338470458984,22.332340240478516,17.37932014465332,,20.78429412841797,23.917417526245117,25.172687530517578,18.55707550048828,4.373579502105713,15.553973197937012,3.1876208782196045,20.950393676757812,13.868057250976562,8.187129974365234,1.8030797243118286,33.28240203857422,23.15489959716797,43.92881774902344,,39.92270278930664,30.69228172302246,42.429222106933594,8.26240062713623,15.300398826599121,36.72700119018555,44.164306640625,40.81399154663086,11.7564697265625,30.172945022583008,27.657150268554688,7.442458629608154,17.39183235168457,15.644733428955078,16.6870059967041,13.752375602722168,9.78541374206543,
50.16918182373047,22.24925422668457,17.45172691345215,,20.812959671020508,23.662527084350586,24.9966983795166,18.267017364501953,4.373579502105713,15.527176856994629,3.156224489212036,20.912302017211914,13.73180103302002,8.070389747619629,1.820416808128357,32.995487213134766,23.01601219177246,43.55244064331055,,39.74589920043945,30.75079345703125,41.95576095581055,8.238814353942871,15.224020004272461,37.6953125,43.54606628417969,40.54761505126953,11.815033912658691,30.251522064208984,27.4356689453125,7.23952579498291,17.25963020324707,15.429441452026367,16.696678161621094,13.572216033935547,9.641737937927246,
49.969295501708984,22.24925422668457,17.466211318969727,,20.812959671020508,23.535078048706055,25.01555633544922,17.95623779296875,4.373579502105713,15.420001983642578,3.0951755046844482,20.759939193725586,13.914895057678223,8.025195121765137,1.898435115814209,32.852027893066406,22.996170043945312,43.63310241699219,,39.49836349487305,31.39449691772461,42.90268325805664,8.02652359008789,15.033084869384766,37.38406753540039,43.68047332763672,40.695613861083984,12.349420547485352,30.146759033203125,27.231224060058594,7.1298418045043945,17.21556282043457,15.788261413574219,16.851449966430664,13.54719352722168,9.630088806152344,
50.92427062988281,22.448657989501953,17.65448760986328,,21.214309692382812,23.535078048706055,25.134971618652344,17.74213981628418,4.373579502105713,15.178858757019043,3.091686964035034,20.87421417236328,13.914895057678223,7.972473621368408,1.898435115814209,33.056968688964844,23.108610153198242,44.923545837402344,,40.453121185302734,31.862628936767578,43.376136779785156,7.965870380401611,14.873973846435547,37.93739318847656,44.05679702758789,40.784400939941406,12.949685096740723,30.67058753967285,27.322092056274414,7.031118869781494,17.289003372192383,16.0753231048584,17.05460548400879,13.50214958190918,9.494180679321289,
50.4134635925293,22.648046493530273,17.799312591552734,,21.27164649963379,23.195222854614258,25.090978622436523,17.95623779296875,4.603767395019531,14.6563720703125,3.096047878265381,20.721847534179688,13.604063987731934,7.64483642578125,1.9071038961410522,32.585601806640625,23.049083709716797,44.38585662841797,,40.17022705078125,31.599300384521484,43.521820068359375,7.871519565582275,14.848514556884766,38.3869743347168,43.94926452636719,40.87319564819336,12.847200393676758,31.87540626525879,27.004058837890625,7.058539390563965,17.377145767211914,15.931794166564941,17.15134048461914,13.011711120605469,9.358272552490234,
50.257999420166016,22.847444534301758,16.98103904724121,,21.24298095703125,23.280189514160156,25.26068115234375,17.866455078125,4.603767395019531,14.509007453918457,3.106513261795044,20.645662307739258,13.540196418762207,7.693796157836914,1.898435115814209,32.66758346557617,22.68532371520996,44.89665985107422,,39.88734817504883,31.248199462890625,43.5582389831543,7.703038692474365,14.912156105041504,38.214054107666016,43.65358352661133,40.19247055053711,12.737398147583008,31.377771377563477,26.697389602661133,7.343734264373779,17.186182022094727,15.716499328613281,17.025583267211914,13.116805076599121,9.26119327545166,
49.636165618896484,22.73113441467285,16.91586685180664,,21.099634170532227,23.195222854614258,24.883563995361328,18.018388748168945,4.373579502105713,14.642973899841309,3.0794777870178223,20.493295669555664,13.463555335998535,7.6373066902160645,1.8290858268737793,32.4626350402832,22.58611488342285,44.46650314331055,,39.39229202270508,30.5167293548584,43.30330276489258,7.780540943145752,14.613024711608887,37.868228912353516,43.46542739868164,39.65971755981445,12.803279876708984,31.063465118408203,26.37936019897461,7.316313743591309,17.244945526123047,15.788261413574219,16.93851661682129,13.061756134033203,9.206830024719238,
49.391876220703125,22.59820556640625,17.183799743652344,,21.27164649963379,23.195222854614258,24.644718170166016,19.233890533447266,4.603767395019531,14.629579544067383,3.1248281002044678,20.3790225982666,13.604063987731934,7.520563125610352,1.8377543687820435,32.36016845703125,22.612565994262695,44.46650314331055,,39.3569221496582,30.8970890045166,42.86626052856445,7.794018268585205,14.466639518737793,38.11030197143555,43.3847770690918,40.51802444458008,13.154654502868652,30.82773780822754,25.90231704711914,7.299859046936035,17.171489715576172,15.716499328613281,16.967546463012695,12.801523208618164,9.28449535369873,
49.969295501708984,22.89729118347168,17.220008850097656,,21.500988006591797,23.40763282775879,24.701284408569336,19.66898536682129,4.603767395019531,14.830534934997559,3.1701788902282715,20.569477081298828,13.761608123779297,7.614708423614502,1.8377543687820435,32.74956130981445,22.65886878967285,45.1923828125,,39.53373718261719,31.716327667236328,43.01193618774414,7.824345588684082,14.873973846435547,37.90281295776367,43.70734786987305,40.7252082824707,13.030206680297852,31.403961181640625,26.583805084228516,7.420515537261963,17.641544342041016,16.0753231048584,17.383495330810547,13.081775665283203,9.358272552490234,
49.76941680908203,22.54835319519043,17.191036224365234,,21.586994171142578,23.280189514160156,24.85841941833496,19.52395248413086,4.603767395019531,14.870725631713867,3.1143624782562256,20.18856430053711,13.940443992614746,7.701327323913574,1.8290858268737793,32.70856857299805,22.619184494018555,45.29990768432617,,39.569095611572266,31.540781021118164,43.08477783203125,7.68281888961792,14.695762634277344,37.34949493408203,44.29871368408203,40.488426208496094,13.030206680297852,31.639684677124023,26.532697677612305,7.393095970153809,17.714988708496094,16.0753231048584,17.34480857849121,13.146832466125488,9.257311820983887,
50.191375732421875,22.61481475830078,17.408281326293945,,21.816335678100586,23.40763282775879,25.103546142578125,19.434173583984375,4.833956718444824,14.977901458740234,3.1004085540771484,20.18856430053711,13.95747184753418,7.780412197113037,1.8290858268737793,32.872520446777344,22.870512008666992,45.1923828125,,39.81661605834961,31.599300384521484,43.448978424072266,7.760322570800781,14.988531112670898,37.83364486694336,43.65358352661133,40.25165557861328,12.876482963562012,32.21590805053711,26.76553726196289,7.596018314361572,17.670921325683594,16.003557205200195,17.335134506225586,13.316988945007324,9.280610084533691,
50.4134635925293,22.89729118347168,17.37932014465332,,21.873672485351562,23.492597579956055,25.178972244262695,19.344388961791992,4.833956718444824,15.111869812011719,3.103024959564209,20.340932846069336,13.672192573547363,7.652369499206543,1.8637604713439941,32.585601806640625,22.73823356628418,45.27302932739258,,39.92270278930664,31.277454376220703,43.521820068359375,7.844564437866211,15.274934768676758,37.55698013305664,43.51919937133789,40.10367202758789,12.993609428405762,32.68735885620117,26.521337509155273,7.617959976196289,17.714988708496094,15.860027313232422,17.393177032470703,13.041738510131836,9.26119327545166,
50.32463073730469,22.697898864746094,17.2127628326416,,21.845008850097656,23.45010757446289,25.134971618652344,19.17864227294922,4.833956718444824,15.299428939819336,3.0437207221984863,20.3790225982666,13.535934448242188,7.6034111976623535,1.9071038961410522,32.4626350402832,22.652252197265625,45.24613571166992,,39.74589920043945,31.218942642211914,43.1212043762207,7.733363628387451,15.338584899902344,38.352386474609375,43.035343170166016,40.25165557861328,12.92040729522705,33.02784729003906,26.413436889648438,7.5137529373168945,17.979393005371094,15.860027313232422,17.480243682861328,12.931639671325684,9.311676025390625,
51.168548583984375,22.930524826049805,17.23448944091797,,21.75899887084961,23.577556610107422,25.172687530517578,19.123394012451172,4.833956718444824,15.286030769348145,3.0611627101898193,20.340932846069336,13.425232887268066,7.690028667449951,1.915772557258606,32.606101989746094,22.3877010345459,45.73006820678711,,40.73601150512695,32.125953674316406,43.63108444213867,7.83445405960083,15.434051513671875,38.3869743347168,43.035343170166016,40.37004470825195,12.898444175720215,33.34215545654297,26.453184127807617,7.458907604217529,18.42006492614746,15.860027313232422,17.67371368408203,13.191873550415039,9.307792663574219,
50.946475982666016,23.578563690185547,17.133108139038086,,21.931007385253906,23.535078048706055,25.28582191467285,18.92310905456543,4.833956718444824,15.420001983642578,3.0393593311309814,20.3790225982666,13.446520805358887,7.821837425231934,1.898435115814209,32.66758346557617,21.951190948486328,45.62251663208008,,40.94816970825195,32.47705841064453,43.1212043762207,7.915326118469238,15.40859317779541,38.66362762451172,43.68047332763672,40.488426208496094,12.788639068603516,33.68265151977539,26.572446823120117,7.475360870361328,18.478816986083984,15.501206398010254,17.59632110595703,13.241918563842773,9.44758129119873,
51.10193634033203,23.24623680114746,17.30689811706543,,21.75899887084961,23.662527084350586,25.354957580566406,18.8264217376709,4.833956718444824,15.299428939819336,3.06901216506958,20.26474952697754,13.374134063720703,7.701327323913574,1.9504469633102417,32.56511306762695,21.990873336791992,45.59565353393555,,40.94816970825195,32.47705841064453,43.1212043762207,7.84119176864624,15.57407283782959,38.11030197143555,43.277259826660156,40.784400939941406,12.583669662475586,32.896888732910156,26.720109939575195,7.3601861000061035,18.36130714416504,15.357674598693848,17.60600471496582,12.976680755615234,9.350505828857422,
