Date,ABBN.SW,CFR.SW,CSGN.SW,GEBN.SW,GIVN.SW,HOLN.SW,LOGN.SW,LONN.SW,NESN.SW,NOVN.SW,PGHN.SW,ROG.SW,SCMN.SW,SGSN.SW,SIKA.SW,SLHN.SW,SREN.SW,UBSG.SW,ZURN.SW
2005-01-25,3.619889736175537,18.75383758544922,25.11044692993164,57.155460357666016,495.80413818359375,39.61840057373047,13.144904136657715,46.419307708740234,18.535703659057617,26.108009338378906,,73.56986999511719,210.45849609375,505.8719177246094,9.218692779541016,86.75677490234375,36.12392807006836,29.471336364746094,76.9381332397461
2005-01-26,3.608752727508545,18.75383758544922,25.083820343017578,57.026283264160156,500.3888854980469,39.30272674560547,13.126205444335938,48.668704986572266,18.62517547607422,26.13113021850586,,73.51172637939453,210.45849609375,509.2816467285156,9.237202644348145,87.11068725585938,35.96982955932617,29.395381927490234,77.21248626708984
2005-01-27,3.608752727508545,18.75383758544922,25.083820343017578,57.026283264160156,502.3537292480469,39.30272674560547,13.126205444335938,48.668704986572266,18.654996871948242,25.94982147216797,,73.51172637939453,209.99082946777344,511.1414794921875,9.255714416503906,87.11068725585938,35.96982955932617,29.380184173583984,77.40845489501953
2005-01-28,3.64216685295105,18.85647964477539,25.1637020111084,56.25129318237305,493.83935546875,39.19749450683594,13.397333145141602,50.16830062866211,18.669910430908203,25.76805877685547,,73.22093200683594,209.87391662597656,514.2412109375,9.274226188659668,88.98130798339844,35.66163635253906,29.228281021118164,77.40845489501953
2005-01-31,3.64216685295105,19.139720916748047,25.48323631286621,57.155460357666016,491.2193603515625,39.06595993041992,13.603013038635254,49.89564895629883,18.61026382446289,25.836498260498047,,73.62803649902344,210.2246551513672,521.060546875,9.428487777709961,90.24523162841797,35.79372024536133,29.30423355102539,77.48684692382812
2005-02-01,3.7257018089294434,19.216896057128906,25.722890853881836,56.47733688354492,496.45916748046875,39.355342864990234,13.649758338928223,49.72523498535156,18.774295806884766,25.836498260498047,,73.9188461303711,210.2246551513672,520.7505493164062,9.280396461486816,90.75083923339844,36.12392807006836,29.51691436767578,77.52604675292969
2005-02-02,3.8203768730163574,19.139720916748047,25.802780151367188,56.83253860473633,504.9736022949219,39.7236328125,13.855439186096191,49.89564895629883,18.833942413330078,25.94982147216797,,70.42935943603516,209.99082946777344,529.7396850585938,9.428487777709961,91.15530395507812,36.674259185791016,29.896697998046875,77.76121520996094
2005-02-03,3.7869625091552734,19.242361068725586,25.909297943115234,58.124183654785156,512.8331298828125,39.828857421875,14.192009925842285,50.37278747558594,18.93832778930664,26.085346221923828,,71.53435516357422,208.5878143310547,536.5591430664062,9.360610961914062,90.24523162841797,36.74029541015625,29.8359375,77.4476547241211
2005-02-04,3.764686107635498,19.319541931152344,26.255460739135742,59.09292984008789,519.3826904296875,41.38097381591797,14.304198265075684,50.37278747558594,18.93832778930664,26.040475845336914,,71.41804504394531,210.69236755371094,538.7288208007812,9.40380573272705,91.00361633300781,37.04848098754883,30.246105194091797,77.60443878173828
2005-02-07,3.8426520824432373,19.448423385620117,26.60163116455078,59.09292984008789,517.7451782226562,41.95972442626953,14.304198265075684,50.440948486328125,19.012887954711914,26.267107009887695,,70.9527816772461,210.34161376953125,535.9390869140625,9.564237594604492,90.70027160644531,37.09251403808594,30.276479721069336,78.07477569580078
2005-02-08,3.8315141201019287,19.371248245239258,26.734769821166992,59.48041915893555,514.7979736328125,41.11790466308594,14.332247734069824,50.27055358886719,18.93832778930664,26.198671340942383,,71.01093292236328,210.34161376953125,542.1384887695312,9.576580047607422,91.5091781616211,36.85036087036133,31.020858764648438,78.54508972167969
2005-02-09,3.814807415008545,19.216896057128906,26.574996948242188,60.31998062133789,524.9497680664062,41.01268005371094,13.995677947998047,50.134212493896484,18.804121017456055,26.357763290405273,,70.9527816772461,210.45849609375,542.1384887695312,9.564237594604492,91.25640106201172,36.36607360839844,30.960098266601562,78.19234466552734
2005-02-10,3.747978687286377,19.371248245239258,26.76140022277832,60.06166458129883,523.96728515625,40.749610900878906,14.042421340942383,49.827484130859375,18.908504486083984,26.15378761291504,,71.35987091064453,210.69236755371094,540.8986206054688,9.551897048950195,89.18353271484375,35.99184799194336,31.203157424926758,77.83959197998047
2005-02-11,3.7925314903259277,19.757131576538086,27.054309844970703,60.51373291015625,525.9322509765625,41.48619842529297,13.939581871032715,49.45258331298828,18.953237533569336,26.198671340942383,,71.65067291259766,210.57540893554688,547.7179565429688,9.687647819519043,88.98130798339844,36.101905822753906,31.780431747436523,78.70187377929688
2005-02-14,3.781393051147461,19.473892211914062,27.187450408935547,61.579349517822266,522.3299560546875,41.27574920654297,14.378992080688477,49.48666763305664,18.923416137695312,26.15378761291504,,71.82514953613281,210.69236755371094,538.7288208007812,9.712329864501953,89.335205078125,36.38808822631836,31.68928337097168,78.97621154785156
2005-02-15,3.731271505355835,19.42295265197754,27.21408462524414,61.579349517822266,527.5697021484375,41.72296905517578,14.378992080688477,49.48666763305664,18.923416137695312,26.17645835876465,,71.82514953613281,211.62771606445312,532.8394165039062,9.662967681884766,90.59916687011719,36.54218292236328,31.50698471069336,80.85755920410156
2005-02-16,3.809239149093628,19.319541931152344,26.654891967773438,61.579349517822266,528.5521240234375,40.93376159667969,14.378992080688477,49.145843505859375,18.789207458496094,26.13113021850586,,71.24356842041016,211.74465942382812,525.7100830078125,9.743182182312012,89.68912506103516,36.410099029541016,31.081623077392578,79.3681640625
2005-02-17,3.9039132595062256,19.42295265197754,27.37384796142578,60.12623977661133,526.9148559570312,40.77592086791992,14.378992080688477,49.009525299072266,18.774295806884766,25.904497146606445,,70.13856506347656,214.6676788330078,533.1493530273438,9.69998836517334,90.95304107666016,36.47613525390625,31.14239501953125,83.09160614013672
2005-02-18,3.9874486923217773,19.551069259643555,27.293968200683594,60.06166458129883,526.5872802734375,41.24943923950195,14.21070671081543,49.282169342041016,18.774295806884766,25.972030639648438,,70.77830505371094,218.8768768310547,542.1384887695312,9.74935245513916,90.14413452148438,36.432106018066406,31.14239501953125,83.48353576660156
2005-02-21,3.998586416244507,19.448423385620117,26.708139419555664,59.609588623046875,525.2774047851562,40.72330093383789,14.341597557067871,49.657073974609375,18.923416137695312,26.67460060119629,,72.29042053222656,215.13540649414062,531.5994873046875,9.946809768676758,89.43630981445312,36.54218292236328,30.777795791625977,82.50370025634766
2005-02-22,3.9428961277008057,19.294069290161133,26.628259658813477,59.83562088012695,525.6046752929688,40.09193420410156,14.21070671081543,48.90726852416992,18.953237533569336,26.697717666625977,,72.05776977539062,214.3169403076172,528.8097534179688,9.922124862670898,88.57683563232422,36.8943977355957,30.565126419067383,81.52384185791016
2005-02-23,3.9150519371032715,18.985366821289062,26.60163116455078,58.80229949951172,512.505615234375,39.96040344238281,14.033075332641602,48.60054016113281,18.714645385742188,26.33465003967285,,70.83647155761719,215.01844787597656,525.090087890625,9.835738182067871,87.61626434326172,37.09251403808594,30.686649322509766,81.71981811523438
2005-02-24,3.8983426094055176,18.882719039916992,26.54837417602539,58.70542907714844,516.7628784179688,40.40760803222656,14.023726463317871,47.918907165527344,18.893592834472656,26.267107009887695,,71.41804504394531,213.26461791992188,524.47021484375,10.020853996276855,88.22295379638672,37.18055725097656,30.960098266601562,82.50370025634766
2005-02-25,3.94846510887146,18.933656692504883,26.708139419555664,59.70645523071289,514.7979736328125,40.802223205566406,14.238753318786621,49.179931640625,19.221654891967773,26.38042449951172,,72.29042053222656,214.19996643066406,534.6990356445312,10.07021713256836,90.54859161376953,37.51076126098633,30.838560104370117,84.3458251953125
2005-02-28,3.9317574501037598,18.908193588256836,26.97442054748535,60.06166458129883,512.8331298828125,40.56546401977539,14.304198265075684,49.45258331298828,19.264604568481445,26.40308952331543,,71.24356842041016,213.49847412109375,532.5294189453125,10.11958122253418,89.63855743408203,37.53278350830078,30.656272888183594,83.91468048095703
2005-03-01,4.009725093841553,19.0880126953125,27.16082000732422,59.415828704833984,514.7979736328125,41.40727615356445,14.163962364196777,49.75932312011719,19.366601943969727,26.561288833618164,,71.53435516357422,213.9661865234375,530.0496215820312,10.131921768188477,90.64971923828125,38.237205505371094,30.656272888183594,84.65937042236328
2005-03-02,4.037570476531982,19.319541931152344,27.586877822875977,59.157501220703125,511.52301025390625,40.512840270996094,14.098517417907715,49.963809967041016,19.44533920288086,26.78791618347168,,72.9301528930664,214.19996643066406,525.4002075195312,10.304696083068848,91.25640106201172,38.391300201416016,30.960098266601562,84.26742553710938
2005-03-03,4.093260288238525,19.319541931152344,27.773273468017578,59.09292984008789,510.2133483886719,40.433921813964844,14.023726463317871,49.99789047241211,19.4304256439209,26.561288833618164,,72.98925018310547,213.61534118652344,525.7100830078125,10.428104400634766,92.318115234375,37.86299133300781,31.051240921020508,84.85533142089844
2005-03-04,4.126675128936768,19.628244400024414,28.06618309020996,58.899169921875,511.8505554199219,40.828529357910156,14.005025863647461,49.79339599609375,19.4304256439209,26.833688735961914,,73.22563934326172,212.09544372558594,537.4889526367188,10.391081809997559,91.15530395507812,37.907005310058594,31.14239501953125,85.835205078125
2005-03-07,4.0876922607421875,19.6027774810791,28.2259521484375,59.028343200683594,510.8681945800781,40.881141662597656,13.836742401123047,49.963809967041016,19.44533920288086,26.671764373779297,,73.22563934326172,212.3292236328125,531.28955078125,10.292354583740234,91.55975341796875,37.88499450683594,31.385459899902344,86.18794250488281
2005-03-08,4.070984840393066,19.551069259643555,28.039554595947266,60.19082260131836,508.9033203125,41.27574920654297,13.780647277832031,49.58891296386719,19.385690689086914,26.46356773376465,,72.1618423461914,212.4461212158203,537.7988891601562,10.4898099899292,91.5091781616211,37.730899810791016,31.415842056274414,84.85533142089844
2005-03-09,4.03200101852417,19.448423385620117,28.039554595947266,59.73875427246094,508.5758361816406,41.01268005371094,13.836742401123047,49.35033416748047,19.475162506103516,26.278043746948242,,71.51172637939453,213.14767456054688,532.219482421875,11.032812118530273,91.61029815673828,37.730899810791016,31.415842056274414,84.69857025146484
2005-03-10,4.026431560516357,19.448423385620117,28.06618309020996,59.028343200683594,504.3187255859375,40.59177017211914,13.75260066986084,48.87319564819336,19.415515899658203,26.13971710205078,,71.51172637939453,209.05545043945312,543.0684814453125,10.77982234954834,91.55975341796875,37.46673583984375,31.263925552368164,84.77694702148438
2005-03-11,4.082123279571533,19.551069259643555,28.2259521484375,58.80229949951172,508.9033203125,40.670684814453125,13.911534309387207,49.145843505859375,19.53481101989746,26.20911407470703,,71.86632537841797,207.88619995117188,540.2786254882812,10.748970031738281,92.72257995605469,37.730899810791016,31.324689865112305,84.3458251953125
2005-03-14,4.054276943206787,19.577312469482422,28.172693252563477,58.866878509521484,508.2483825683594,40.512840270996094,13.948929786682129,49.11177444458008,19.624282836914062,26.06985092163086,,71.27532196044922,209.99082946777344,532.8394165039062,10.983448028564453,94.44154357910156,38.06110382080078,31.263925552368164,84.385009765625
2005-03-15,4.037570476531982,19.6027774810791,28.092809677124023,58.44709777832031,507.92095947265625,40.40760803222656,13.939581871032715,50.03196716308594,19.624282836914062,26.20911407470703,,74.70315551757812,208.82156372070312,539.96875,10.983448028564453,94.03705596923828,38.54539108276367,31.415842056274414,85.05132293701172
2005-03-16,4.009725093841553,19.26860237121582,27.613500595092773,58.64085006713867,503.0087585449219,39.7236328125,13.808692932128906,50.440948486328125,19.504985809326172,25.93105697631836,,73.93485260009766,208.93850708007812,538.4189453125,11.032812118530273,92.52034759521484,38.28123092651367,31.020858764648438,83.48353576660156
2005-03-17,3.9707412719726562,19.42295265197754,27.53362274169922,58.253334045410156,502.68115234375,39.59210205078125,13.743247985839844,50.304622650146484,19.385690689086914,26.23224449157715,,73.10745239257812,209.2892608642578,537.7988891601562,10.736627578735352,91.76197814941406,37.04848098754883,30.86894989013672,83.24840545654297
2005-03-18,3.965172052383423,19.500131607055664,27.34721565246582,57.8012809753418,502.3537292480469,39.407958984375,13.855439186096191,49.92972183227539,19.28130531311035,26.0240535736084,,72.51644134521484,207.30165100097656,534.3890991210938,10.785991668701172,91.25640106201172,37.18055725097656,30.717041015625,82.66046142578125
2005-03-21,4.226916790008545,19.42295265197754,27.21408462524414,57.47837448120117,501.69873046875,39.22380065917969,13.864789009094238,50.20238494873047,19.162006378173828,25.792724609375,,75.47146606445312,207.7693328857422,535.0092163085938,10.730459213256836,91.5091781616211,37.46673583984375,30.565126419067383,81.87659454345703
2005-03-22,4.215779781341553,19.448423385620117,27.453731536865234,56.864837646484375,504.646240234375,39.32904052734375,13.724553108215332,50.134212493896484,19.05762481689453,25.69973373413086,,75.8260726928711,208.12010192871094,534.3890991210938,10.67492389678955,91.5091781616211,37.59881591796875,30.838560104370117,82.30773162841797
2005-03-23,4.254763603210449,19.577312469482422,27.267333984375,55.540889739990234,501.04376220703125,39.38165283203125,13.490822792053223,49.8615608215332,19.251483917236328,25.81539535522461,,76.35797882080078,207.06777954101562,530.6695556640625,10.625558853149414,90.54859161376953,37.68687057495117,30.595500946044922,82.6996841430664
2005-03-24,4.215779781341553,19.6027774810791,27.34721565246582,55.73463821411133,495.14923095703125,39.32904052734375,13.649758338928223,49.75932312011719,19.355865478515625,26.000917434692383,,75.88517761230469,208.12010192871094,535.629150390625,10.742798805236816,90.24523162841797,38.01707077026367,30.534732818603516,82.4645004272461
2005-03-25,4.215779781341553,19.6027774810791,27.34721565246582,55.73463821411133,495.14923095703125,39.32904052734375,13.649758338928223,49.75932312011719,19.355865478515625,26.000917434692383,,75.88517761230469,208.12010192871094,535.629150390625,10.742798805236816,90.24523162841797,38.01707077026367,30.534732818603516,82.4645004272461
2005-03-28,4.215779781341553,19.6027774810791,27.34721565246582,55.73463821411133,495.14923095703125,39.32904052734375,13.649758338928223,49.75932312011719,19.355865478515625,26.000917434692383,,75.88517761230469,208.12010192871094,535.629150390625,10.742798805236816,90.24523162841797,38.01707077026367,30.534732818603516,82.4645004272461
2005-03-29,4.171226978302002,19.42295265197754,27.613500595092773,56.18671417236328,506.6109924316406,38.750274658203125,13.687153816223145,49.11177444458008,19.460250854492188,26.06985092163086,,76.65348052978516,207.06777954101562,543.6883544921875,10.872379302978516,89.8913803100586,37.81895446777344,30.747417449951172,82.54288482666016
2005-03-30,4.154519557952881,19.26860237121582,27.267333984375,56.15442657470703,505.301025390625,38.80289077758789,13.481472969055176,49.11177444458008,19.490074157714844,25.93105697631836,,76.35797882080078,207.7693328857422,544.6312255859375,11.106856346130371,89.335205078125,37.53278350830078,30.534732818603516,82.62128448486328
2005-03-31,4.137813091278076,19.319541931152344,27.34721565246582,56.57420349121094,503.0087585449219,38.69765853881836,13.603013038635254,49.89564895629883,19.519895553588867,25.81539535522461,,75.76698303222656,205.0801239013672,541.8026733398438,11.008129119873047,90.90250396728516,37.70887756347656,30.686649322509766,82.26853942871094
2005-04-01,4.148951053619385,19.473892211914062,27.480361938476562,56.18671417236328,504.3187255859375,39.06595993041992,13.874135971069336,49.72523498535156,19.460250854492188,25.908390045166016,,75.94429016113281,205.19705200195312,540.545654296875,10.927912712097168,92.318115234375,37.730899810791016,30.960098266601562,82.50370025634766
2005-04-04,4.121105670928955,19.216896057128906,27.240703582763672,55.76693344116211,507.92095947265625,39.30272674560547,13.958280563354492,49.58891296386719,19.34095573425293,25.60720443725586,,75.88517761230469,204.8463134765625,540.545654296875,10.724289894104004,92.52034759521484,36.98244094848633,30.686649322509766,80.89674377441406
2005-04-05,4.19907283782959,19.500131607055664,27.400476455688477,56.18671417236328,508.2483825683594,39.7236328125,13.967629432678223,49.48666763305664,19.44533920288086,25.954193115234375,,76.83078002929688,205.31394958496094,544.0027465820312,10.699605941772461,94.49209594726562,36.74029541015625,30.717041015625,82.07257080078125
2005-04-06,4.2603325843811035,19.6027774810791,27.53362274169922,56.83253860473633,509.88580322265625,40.1971549987793,13.902185440063477,50.134212493896484,19.490074157714844,26.301179885864258,,78.07190704345703,205.31394958496094,544.945556640625,10.711946487426758,94.64375305175781,36.69627380371094,30.899328231811523,84.07148742675781
2005-04-07,4.282608509063721,19.808839797973633,27.93305015563965,56.38046646118164,504.3187255859375,40.40760803222656,13.855439186096191,50.611358642578125,19.639192581176758,26.162384033203125,,77.30360412597656,204.49551391601562,546.2024536132812,10.736627578735352,93.27867889404297,37.026466369628906,31.23354721069336,85.48246002197266
2005-04-08,4.310454368591309,20.040363311767578,28.039554595947266,56.47733688354492,494.166748046875,40.06562805175781,14.154609680175781,50.16830062866211,19.59445571899414,26.20911407470703,,77.0080795288086,205.7816162109375,546.2024536132812,10.761310577392578,91.81253051757812,36.80633544921875,31.14239501953125,84.65937042236328
2005-04-11,4.310454368591309,20.065832138061523,28.199317932128906,56.6387939453125,498.42388916015625,39.98670196533203,13.995677947998047,51.292999267578125,19.54972267150879,26.06985092163086,,77.0080795288086,204.61241149902344,541.8026733398438,10.773653030395508,90.75083923339844,36.80633544921875,31.203157424926758,85.20809936523438
2005-04-12,4.2603325843811035,19.911483764648438,27.90640640258789,56.800235748291016,498.7514953613281,39.4605712890625,13.780647277832031,51.736061096191406,19.490074157714844,26.04672622680664,,77.12629699707031,205.4308624267578,543.6883544921875,10.964936256408691,89.13298797607422,36.69627380371094,30.929716110229492,84.65937042236328
2005-04-13,4.343869209289551,20.0913028717041,28.092809677124023,56.800235748291016,498.7514953613281,40.539154052734375,14.192009925842285,51.736061096191406,19.59445571899414,25.977787017822266,,77.0080795288086,205.31394958496094,551.859375,11.230266571044922,90.04302215576172,37.09251403808594,31.081623077392578,85.63923645019531
2005-04-14,4.293746471405029,20.065832138061523,28.11944580078125,56.31586837768555,496.78656005859375,40.17085647583008,14.397692680358887,51.736061096191406,19.65410804748535,26.3479061126709,,77.89460754394531,205.66473388671875,547.7738647460938,11.217925071716309,89.94188690185547,36.71828842163086,31.051240921020508,84.85533142089844
2005-04-15,4.210211277008057,19.654483795166016,27.74663734436035,55.540889739990234,492.52935791015625,38.98703384399414,14.023726463317871,52.67230224609375,19.53481101989746,26.3479061126709,,82.32713317871094,203.2093505859375,539.9171142578125,11.045151710510254,87.71737670898438,36.211971282958984,30.534732818603516,83.01323699951172
2005-04-18,4.076553821563721,19.139720916748047,27.400476455688477,53.92632293701172,485.97967529296875,38.38197708129883,13.705853462219238,50.903846740722656,19.355865478515625,25.885257720947266,,81.1451416015625,201.45555114746094,521.6893920898438,10.724289894104004,85.84674835205078,35.485538482666016,30.07899284362793,81.83740234375
2005-04-19,4.132244110107422,19.319541931152344,27.400476455688477,54.120079040527344,489.5820617675781,38.17152404785156,13.257095336914062,51.42397689819336,19.564634323120117,26.440441131591797,,83.09545135498047,201.6893768310547,524.20361328125,10.724289894104004,85.44226837158203,35.19935989379883,29.987842559814453,81.24949645996094
